emp_no,first_name,last_name,birth_date,from_date,to_date,title,dept_no,dept_name
495013,Adit,Marsiglia,6/11/1964,7/13/1994,1/1/9999,Engineer,d006,Quality Management
495068,Bartek,Heusch,1/11/1964,10/10/1992,1/1/9999,Engineer,d004,Production
495083,Clyde,Awdeh,1/12/1964,11/16/1992,1/1/9999,Senior Staff,d002,Finance
495086,Neven,Valette,4/23/1964,6/17/1986,1/1/9999,Engineer,d005,Development
495092,Hilari,Stafford,7/22/1964,9/1/1992,1/1/9999,Senior Staff,d001,Marketing
495095,Erzsebet,Oxman,5/21/1964,12/9/1995,1/1/9999,Senior Engineer,d005,Development
495105,Matt,Chimia,2/9/1964,11/8/1987,1/1/9999,Senior Staff,d001,Marketing
495149,Gadiel,Azulay,6/20/1964,12/21/1993,1/1/9999,Senior Staff,d001,Marketing
495154,Abdelaziz,Poulakidas,9/11/1964,6/17/1985,1/1/9999,Senior Staff,d007,Sales
495163,Marc,Hasham,9/11/1964,4/25/1987,1/1/9999,Engineer,d004,Production
495193,Sven,Furudate,5/19/1964,6/16/1996,1/1/9999,Engineer,d004,Production
495197,Adam,Pehl,11/15/1964,5/18/1990,1/1/9999,Senior Staff,d001,Marketing
495200,Clyde,Kopetz,3/25/1964,5/5/1995,1/1/9999,Engineer,d005,Development
495208,Marjo,Oskamp,12/20/1964,8/24/1996,1/1/9999,Senior Staff,d008,Research
495227,Tadahiro,Baby,11/24/1964,2/17/1994,1/1/9999,Senior Engineer,d004,Production
495230,Basil,Melichar,9/4/1964,12/26/1986,1/1/9999,Senior Staff,d008,Research
495239,Masami,Krybus,7/19/1964,8/4/1995,1/1/9999,Senior Staff,d007,Sales
495241,Hatim,Pelc,2/13/1964,9/16/1987,1/1/9999,Engineer,d005,Development
495263,Ewing,Pluym,7/1/1964,7/11/2002,1/1/9999,Staff,d005,Development
495274,Sanjit,Azumi,10/23/1964,10/21/1989,1/1/9999,Senior Staff,d008,Research
495337,Hausi,Sabnani,5/2/1964,3/1/1998,1/1/9999,Staff,d003,Human Resources
495362,Sushant,Raoux,6/28/1964,11/4/1992,1/1/9999,Engineer,d004,Production
495371,Koldo,Cherinka,1/25/1964,10/28/1987,1/1/9999,Senior Engineer,d004,Production
495386,Garnik,Hiyoshi,7/25/1964,3/27/1997,1/1/9999,Senior Staff,d003,Human Resources
495388,Feiyu,Haldar,7/17/1964,10/31/1989,1/1/9999,Engineer,d005,Development
495414,Leni,Fadgyas,5/17/1964,3/20/1995,1/1/9999,Engineer,d004,Production
495421,Luerbio,Krohm,6/15/1964,10/15/1987,1/1/9999,Assistant Engineer,d005,Development
495439,Claude,Akaboshi,3/13/1964,6/21/1992,1/1/9999,Senior Staff,d007,Sales
495443,Ziya,Conti,4/14/1964,12/24/1998,1/1/9999,Senior Staff,d002,Finance
495444,Shunichi,Porotnikoff,9/13/1964,5/10/1987,1/1/9999,Engineer,d004,Production
495462,Duke,Vidya,4/1/1964,4/24/1985,1/1/9999,Senior Engineer,d005,Development
495475,Martien,Renear,12/30/1964,2/27/1999,1/1/9999,Senior Engineer,d005,Development
495476,Fan,Krider,2/9/1964,1/6/1993,1/1/9999,Senior Staff,d007,Sales
495483,Tristan,Panwar,2/13/1964,4/13/2002,1/1/9999,Assistant Engineer,d004,Production
495486,Souichi,Hutter,1/16/1964,7/1/1987,1/1/9999,Senior Staff,d001,Marketing
495494,Baocai,Rosti,9/14/1964,4/2/1997,1/1/9999,Engineer,d005,Development
495496,Bouchung,Raczkowsky,9/19/1964,4/5/1995,1/1/9999,Senior Staff,d001,Marketing
495508,Yongqiao,Koshino,9/9/1964,3/31/1994,1/1/9999,Senior Staff,d009,Customer Service
495551,Frederique,Heemskerk,10/7/1964,11/13/1995,1/1/9999,Senior Staff,d007,Sales
495555,Narain,Casperson,3/2/1964,9/18/1989,1/1/9999,Senior Staff,d007,Sales
495563,Marl,Sevcikova,8/18/1964,6/4/1993,1/1/9999,Senior Staff,d001,Marketing
495567,Subhada,Molberg,6/19/1964,12/17/1986,1/1/9999,Senior Staff,d007,Sales
495568,Berthier,Furudate,3/30/1964,7/1/1985,1/1/9999,Senior Staff,d009,Customer Service
495583,Byong,Karner,2/20/1964,10/15/1993,1/1/9999,Senior Staff,d008,Research
495598,Junsik,Bahk,10/8/1964,4/13/1991,1/1/9999,Engineer,d005,Development
495614,Pohua,Litecky,2/18/1964,3/24/1996,1/1/9999,Engineer,d005,Development
495660,Evgueni,Smailagic,9/19/1964,1/26/2002,1/1/9999,Engineer,d006,Quality Management
495698,Nectarios,Tagansky,7/4/1964,3/20/1992,1/1/9999,Technique Leader,d004,Production
495715,Danco,Vasanthakumar,8/30/1964,7/6/1985,1/1/9999,Senior Staff,d002,Finance
495728,Divine,Lubachevsky,3/11/1964,5/2/1985,1/1/9999,Senior Staff,d002,Finance
495751,Bernardo,Solovay,5/28/1964,3/25/1995,1/1/9999,Senior Staff,d007,Sales
495759,Yagil,Hennebert,3/3/1964,11/22/1994,1/1/9999,Senior Staff,d002,Finance
495760,Dzung,Impagliazzo,4/29/1964,11/19/1987,1/1/9999,Engineer,d005,Development
495773,Hiroyasu,Matzke,1/18/1964,3/17/1999,1/1/9999,Engineer,d005,Development
495783,Roddy,Pelc,4/28/1964,3/11/1999,1/1/9999,Staff,d002,Finance
495815,Lidong,Gustavson,5/6/1964,4/22/1989,1/1/9999,Senior Staff,d009,Customer Service
495825,Xiaoheng,Skogmar,6/25/1964,11/25/1989,1/1/9999,Senior Staff,d008,Research
495852,Shakhar,Picci,12/6/1964,1/29/1993,1/1/9999,Senior Staff,d007,Sales
495854,Hideo,Stavenow,7/6/1964,4/7/1997,1/1/9999,Staff,d007,Sales
495868,Georg,Buchter,12/13/1964,6/16/1995,1/1/9999,Engineer,d006,Quality Management
495877,Rasikan,Serra,8/7/1964,11/14/1997,1/1/9999,Engineer,d004,Production
495899,Kokou,Hoppenstand,4/30/1964,8/13/1990,1/1/9999,Engineer,d005,Development
495900,Hugh,Kavvadias,9/7/1964,12/21/1996,1/1/9999,Senior Engineer,d005,Development
495904,Dmitri,Schmiedel,6/14/1964,2/24/1993,1/1/9999,Senior Staff,d001,Marketing
495915,Ulises,Fontan,6/22/1964,2/5/1995,1/1/9999,Senior Engineer,d009,Customer Service
495921,Takushi,Lyonns,11/28/1964,9/8/1997,1/1/9999,Staff,d003,Human Resources
495924,Randi,Hardjono,11/28/1964,1/4/1992,1/1/9999,Senior Staff,d007,Sales
495926,Constantino,Trachtenberg,9/14/1964,3/23/1988,1/1/9999,Senior Staff,d007,Sales
495932,Weiwu,Mikschl,11/11/1964,8/21/1988,1/1/9999,Engineer,d005,Development
495934,Dekang,Morton,2/27/1964,8/5/1997,1/1/9999,Senior Engineer,d004,Production
495957,Goetz,Weisert,10/19/1964,2/29/1992,1/1/9999,Senior Staff,d007,Sales
495968,Kamran,Hofstetter,6/16/1964,7/13/2000,1/1/9999,Engineer,d004,Production
495981,Parviz,Leaver,11/4/1964,4/10/1986,1/1/9999,Assistant Engineer,d004,Production
495985,Makato,Buchter,7/6/1964,10/30/1998,1/1/9999,Staff,d007,Sales
495986,Shaibal,Stamatiou,3/11/1964,6/28/2002,1/1/9999,Senior Staff,d001,Marketing
496004,Caolyn,Antonisse,7/27/1964,1/14/1991,1/1/9999,Senior Engineer,d005,Development
496025,Huei,Prochazka,8/1/1964,3/30/1998,1/1/9999,Staff,d008,Research
496030,Barton,Seuren,3/24/1964,5/22/1990,1/1/9999,Engineer,d005,Development
496043,Zhonghui,Matzat,5/20/1964,4/14/1993,1/1/9999,Engineer,d005,Development
496048,Yurii,Vilarrasa,10/12/1964,1/9/1990,1/1/9999,Senior Staff,d008,Research
496050,Kiyomitsu,Serna,2/26/1964,5/9/1987,1/1/9999,Engineer,d005,Development
496061,Tran,Uhrik,1/20/1964,8/7/1991,1/1/9999,Senior Staff,d007,Sales
496087,Sudharsan,Servi,5/25/1964,6/13/1989,1/1/9999,Senior Staff,d001,Marketing
496089,Mikhail,Brookman,2/17/1964,6/9/1990,1/1/9999,Technique Leader,d004,Production
496096,Kwangsub,Fiebach,1/2/1964,7/4/1991,1/1/9999,Engineer,d006,Quality Management
496144,Kerhong,Blokdijk,12/3/1964,5/8/1989,1/1/9999,Senior Staff,d007,Sales
496161,Tonny,Stille,12/1/1964,12/19/1993,1/1/9999,Engineer,d004,Production
496167,Gennady,Antonisse,7/31/1964,12/16/1987,1/1/9999,Engineer,d005,Development
496175,Xiaoqiang,Tokunaga,1/25/1964,3/2/1997,1/1/9999,Staff,d002,Finance
496176,Aleksandar,Teitelbaum,5/19/1964,9/7/1993,1/1/9999,Engineer,d004,Production
496221,Torsten,Brattka,7/3/1964,1/11/1991,1/1/9999,Engineer,d004,Production
496223,Tsvetan,Dahlbom,3/21/1964,4/9/1995,1/1/9999,Senior Engineer,d006,Quality Management
496270,Demos,Morrey,5/30/1964,10/6/1993,1/1/9999,Senior Staff,d002,Finance
496272,Susuma,Naumovich,6/23/1964,7/21/1997,1/1/9999,Senior Engineer,d004,Production
496275,Rajmohan,Valtorta,8/23/1964,6/7/1996,1/1/9999,Senior Staff,d001,Marketing
496298,Randy,Peot,9/30/1964,7/13/1988,1/1/9999,Senior Staff,d008,Research
496320,Maja,Munke,12/30/1964,2/6/1994,1/1/9999,Senior Staff,d009,Customer Service
496331,Faiza,Edelhoff,6/22/1964,8/12/1986,1/1/9999,Engineer,d005,Development
496334,Lena,Miyakawa,12/18/1964,7/7/1991,1/1/9999,Engineer,d004,Production
496345,Nikolaus,Gyorkos,6/26/1964,9/11/1995,1/1/9999,Staff,d002,Finance
496350,Mohd,Ramsay,8/2/1964,1/2/1996,1/1/9999,Senior Staff,d007,Sales
496365,Jingling,Keohane,5/30/1964,1/20/1993,1/1/9999,Senior Staff,d009,Customer Service
496374,Augustine,Binding,1/27/1964,1/11/1989,1/1/9999,Engineer,d005,Development
496376,JoAnne,Prochazka,7/2/1964,6/1/1985,1/1/9999,Senior Engineer,d005,Development
496396,Stein,Przulj,6/21/1964,11/14/1998,1/1/9999,Staff,d007,Sales
496402,Marie,Skafidas,10/19/1964,10/18/1993,1/1/9999,Engineer,d004,Production
496413,Shigenori,Gimbel,4/16/1964,7/24/1987,1/1/9999,Assistant Engineer,d004,Production
496420,Zdislav,Murtagh,1/4/1964,4/3/1997,1/1/9999,Staff,d007,Sales
496452,Gennady,Garnier,12/29/1964,10/9/1996,1/1/9999,Senior Staff,d009,Customer Service
496455,Kwangyoen,Narwekar,10/15/1964,3/30/1994,1/1/9999,Engineer,d004,Production
496459,Dekang,Peres,3/3/1964,12/19/1989,1/1/9999,Engineer,d006,Quality Management
496482,Shem,Stafford,8/28/1964,10/26/1989,1/1/9999,Senior Staff,d007,Sales
496485,Lucian,Bazelow,5/1/1964,1/20/1998,1/1/9999,Engineer,d005,Development
496490,Collette,Weisert,4/3/1964,7/16/1997,1/1/9999,Engineer,d005,Development
496509,Sakthirel,Cronin,3/30/1964,3/2/1995,1/1/9999,Senior Staff,d007,Sales
496539,Jianhao,Eiter,6/18/1964,1/24/1987,1/1/9999,Senior Staff,d009,Customer Service
496559,Vishu,Velasco,5/26/1964,3/21/1996,1/1/9999,Staff,d008,Research
496565,Filipe,Sadowski,9/21/1964,11/18/1987,1/1/9999,Senior Engineer,d005,Development
496568,Chuanti,Chorvat,5/9/1964,5/11/1997,1/1/9999,Engineer,d006,Quality Management
496569,Shuky,Kaltofen,1/9/1964,2/9/1998,1/1/9999,Staff,d007,Sales
496575,Makato,Kadhim,8/5/1964,1/23/1994,1/1/9999,Technique Leader,d005,Development
496586,Guttorm,Morrey,8/6/1964,7/28/1986,1/1/9999,Senior Staff,d007,Sales
496595,Mohua,Erez,7/31/1964,8/28/1991,1/1/9999,Senior Staff,d002,Finance
496600,Atreyi,Imataki,1/27/1964,7/13/1993,1/1/9999,Senior Staff,d009,Customer Service
496631,Khalil,Maksimenko,3/27/1964,8/21/1994,1/1/9999,Senior Staff,d009,Customer Service
496653,Hironobu,Fujisaki,1/13/1964,6/10/1994,1/1/9999,Senior Staff,d001,Marketing
496693,Troy,Ermel,12/10/1964,4/9/1995,1/1/9999,Engineer,d005,Development
496697,Rutger,Penttonen,7/27/1964,4/6/1992,1/1/9999,Engineer,d005,Development
496701,Rasikan,Ritcey,12/2/1964,1/2/1987,1/1/9999,Senior Staff,d008,Research
496740,Genevieve,Peek,7/29/1964,10/7/1996,1/1/9999,Staff,d003,Human Resources
496752,Moni,Leuchs,9/20/1964,11/30/1994,1/1/9999,Senior Staff,d009,Customer Service
496755,Susanne,Wilharm,3/20/1964,10/24/1988,1/1/9999,Engineer,d004,Production
496787,Chanjung,Gist,2/14/1964,12/13/1997,1/1/9999,Staff,d003,Human Resources
496793,Xudong,Lemarechal,2/2/1964,8/13/1988,1/1/9999,Senior Staff,d002,Finance
496810,Xiaobin,Champarnaud,5/31/1964,11/9/1992,1/1/9999,Senior Staff,d007,Sales
496822,Arno,Bahl,5/11/1964,5/25/1989,1/1/9999,Senior Staff,d008,Research
496830,Shakhar,Taneja,7/21/1964,6/5/1992,1/1/9999,Engineer,d004,Production
496853,Jixiang,Conti,8/8/1964,3/26/1996,1/1/9999,Senior Engineer,d004,Production
496883,Kenroku,Kieras,2/11/1964,11/24/1986,1/1/9999,Senior Staff,d001,Marketing
496885,Takushi,Malinowski,8/12/1964,2/25/2000,1/1/9999,Senior Engineer,d009,Customer Service
496899,Maria,Casperson,4/1/1964,11/3/1987,1/1/9999,Assistant Engineer,d004,Production
496914,Pranjal,Taneja,6/11/1964,7/3/1999,1/1/9999,Engineer,d005,Development
496924,Adamantios,Schapire,1/23/1964,4/14/1989,1/1/9999,Senior Engineer,d005,Development
496949,Ult,Hardjono,8/27/1964,9/24/1992,1/1/9999,Engineer,d005,Development
496955,Howell,Sidou,8/30/1964,6/16/2002,1/1/9999,Staff,d001,Marketing
496957,Ulises,Marchegay,8/31/1964,10/28/1989,1/1/9999,Assistant Engineer,d005,Development
496964,Nathan,Mandelberg,9/7/1964,3/22/2002,1/1/9999,Senior Staff,d009,Customer Service
496971,Jianwen,Colorni,2/21/1964,11/7/1987,1/1/9999,Senior Staff,d007,Sales
496986,Elrique,Erni,3/11/1964,12/8/1997,1/1/9999,Engineer,d004,Production
496999,Hsiangchu,Bridgland,3/3/1964,9/21/2000,1/1/9999,Staff,d009,Customer Service
497010,Reinhold,Wallrath,8/28/1964,5/2/1995,1/1/9999,Senior Engineer,d005,Development
497019,Shuky,Rubsam,7/9/1964,6/26/1996,1/1/9999,Engineer,d004,Production
497035,Rafael,Pettey,5/19/1964,2/24/1995,1/1/9999,Senior Staff,d005,Development
497041,Abdelaziz,Bashian,7/31/1964,8/3/1995,1/1/9999,Senior Staff,d007,Sales
497043,Toshimo,Maierhofer,5/28/1964,10/8/1989,1/1/9999,Engineer,d006,Quality Management
497048,Claude,Parveen,5/14/1964,2/20/1989,1/1/9999,Engineer,d004,Production
497066,Jianhao,Asrin,7/18/1964,2/24/1989,1/1/9999,Assistant Engineer,d004,Production
497127,Mohamadou,Gajiwala,4/4/1964,10/2/1996,1/1/9999,Technique Leader,d004,Production
497133,Leon,Ramalingam,11/26/1964,12/28/1987,1/1/9999,Senior Engineer,d005,Development
497155,Aleksander,Thorensen,4/19/1964,1/22/1994,1/1/9999,Senior Staff,d002,Finance
497157,Parke,Papastamatiou,7/2/1964,7/26/1997,1/1/9999,Engineer,d005,Development
497161,Mizuhito,Siochi,10/18/1964,4/5/1991,1/1/9999,Senior Staff,d008,Research
497165,Angus,Emmart,10/8/1964,8/23/1997,1/1/9999,Engineer,d005,Development
497167,Godehard,Bazzichi,8/8/1964,4/23/1985,1/1/9999,Senior Staff,d008,Research
497171,Moheb,Lanzelotte,12/24/1964,5/6/1993,1/1/9999,Assistant Engineer,d005,Development
497175,Uinam,Kabayashi,11/2/1964,4/14/1999,1/1/9999,Engineer,d004,Production
497177,Gen,Sullins,10/6/1964,12/20/1999,1/1/9999,Staff,d005,Development
497219,Mingsen,Hardjono,3/4/1964,6/8/1995,1/1/9999,Engineer,d006,Quality Management
497233,Mandell,Picco,1/28/1964,9/6/1993,1/1/9999,Senior Staff,d009,Customer Service
497248,Piyush,Merel,9/13/1964,4/11/1998,1/1/9999,Senior Staff,d002,Finance
497254,Hausi,Harbusch,3/20/1964,9/6/1991,1/1/9999,Senior Staff,d007,Sales
497276,Frazer,Aloia,9/5/1964,1/5/1989,1/1/9999,Engineer,d004,Production
497296,Pranay,Kawashimo,5/7/1964,11/25/1993,1/1/9999,Senior Engineer,d005,Development
497315,Mariangiola,Hemaspaandra,5/16/1964,4/7/1990,1/1/9999,Senior Staff,d007,Sales
497323,Tommaso,Angelov,9/11/1964,7/25/1994,1/1/9999,Senior Staff,d009,Customer Service
497327,Martien,Menhardt,1/4/1964,6/9/2001,1/1/9999,Staff,d009,Customer Service
497329,Clyde,Brlek,12/10/1964,2/16/1986,1/1/9999,Engineer,d004,Production
497347,Mostafa,Billingsley,12/10/1964,9/17/1994,1/1/9999,Senior Engineer,d005,Development
497357,Pasqua,Rettelbach,8/23/1964,8/29/1991,1/1/9999,Senior Engineer,d006,Quality Management
497366,Arnould,Rathonyi,3/8/1964,3/6/1997,1/1/9999,Engineer,d005,Development
497375,Koichi,Karcich,8/4/1964,8/25/1995,1/1/9999,Technique Leader,d006,Quality Management
497387,Stepehn,Syrzycki,5/9/1964,11/12/1988,1/1/9999,Senior Staff,d008,Research
497401,Bokyung,Reutenauer,2/25/1964,2/22/2001,1/1/9999,Senior Staff,d002,Finance
497406,Arnd,Sadowsky,12/26/1964,2/13/1997,1/1/9999,Assistant Engineer,d005,Development
497435,Isaac,Swan,4/1/1964,8/3/1992,1/1/9999,Engineer,d005,Development
497447,Conal,Murtafg,11/26/1964,11/28/1996,1/1/9999,Assistant Engineer,d008,Research
497478,Yuichiro,Syang,12/22/1964,2/1/1998,1/1/9999,Staff,d003,Human Resources
497491,Howell,Zwicker,11/23/1964,11/27/1995,1/1/9999,Assistant Engineer,d005,Development
497497,Taisook,Baby,3/30/1964,10/29/1991,1/1/9999,Assistant Engineer,d004,Production
497503,Jiong,Schueller,1/4/1964,12/30/1993,1/1/9999,Senior Engineer,d004,Production
497541,Chuanti,Suri,1/2/1964,8/15/1990,1/1/9999,Engineer,d005,Development
497586,Hitomi,Bahi,10/9/1964,12/29/1999,1/1/9999,Staff,d001,Marketing
497617,Mabhin,Schlenzig,5/25/1964,11/28/1995,1/1/9999,Engineer,d005,Development
497620,Goh,Sichman,6/2/1964,1/10/1993,1/1/9999,Senior Staff,d007,Sales
497696,Along,Danlos,3/8/1964,1/14/1999,1/1/9999,Staff,d007,Sales
497701,Oddvar,Michaels,9/15/1964,3/19/1988,1/1/9999,Senior Engineer,d005,Development
497703,Cordelia,Danecki,5/7/1964,11/28/1998,1/1/9999,Engineer,d005,Development
497716,Mountaz,Zastre,2/9/1964,9/18/1993,1/1/9999,Senior Staff,d003,Human Resources
497719,Collette,Saoudi,7/27/1964,8/11/1988,1/1/9999,Senior Engineer,d005,Development
497720,Tadahiko,Piancastelli,12/8/1964,11/3/1987,1/1/9999,Engineer,d005,Development
497737,Abdelghani,Luca,3/4/1964,4/21/1989,1/1/9999,Senior Staff,d008,Research
497741,Quingbo,Showalter,12/28/1964,5/10/1995,1/1/9999,Senior Engineer,d005,Development
497763,Kolar,Bardell,6/29/1964,8/11/1999,1/1/9999,Staff,d001,Marketing
497776,Perry,Peek,1/29/1964,9/4/1989,1/1/9999,Technique Leader,d006,Quality Management
497817,Khatoun,Ramsey,4/24/1964,3/14/1992,1/1/9999,Senior Staff,d007,Sales
497850,Shigeaki,Syrotiuk,5/10/1964,6/22/1992,1/1/9999,Engineer,d005,Development
497887,Pranjal,Griswold,7/2/1964,5/9/1995,1/1/9999,Senior Staff,d001,Marketing
497888,Trygve,Verspoor,6/6/1964,3/15/1998,1/1/9999,Staff,d007,Sales
497896,Arco,Schlegelmilch,8/12/1964,3/14/1987,1/1/9999,Senior Staff,d002,Finance
497897,Sachio,Kavanagh,5/23/1964,3/28/1998,1/1/9999,Engineer,d005,Development
497913,Rosine,Sinicrope,2/8/1964,9/26/1988,1/1/9999,Engineer,d004,Production
497936,Ravishankar,Fujisawa,3/1/1964,8/7/1993,1/1/9999,Staff,d003,Human Resources
497970,Roded,Erman,2/11/1964,6/5/1991,1/1/9999,Senior Staff,d008,Research
497986,Tran,Luce,2/23/1964,1/28/1997,1/1/9999,Staff,d008,Research
498000,Guttorm,Restivo,11/7/1964,11/26/1995,1/1/9999,Engineer,d004,Production
498004,Turgut,Felder,3/21/1964,7/27/1993,1/1/9999,Senior Staff,d008,Research
498018,Aemilian,Masaki,1/8/1964,6/17/1986,1/1/9999,Engineer,d005,Development
498045,Utpal,Breugel,1/22/1964,4/15/1992,1/1/9999,Senior Staff,d002,Finance
498049,Tonia,Blokdijk,7/21/1964,4/28/1985,1/1/9999,Engineer,d005,Development
498051,Indrajit,Hofman,5/31/1964,6/13/1991,1/1/9999,Senior Staff,d007,Sales
498098,Gaurav,Zaccaria,4/7/1964,7/27/1988,1/1/9999,Senior Staff,d007,Sales
498109,Harjit,Gerteisen,12/4/1964,12/15/1986,1/1/9999,Senior Staff,d007,Sales
498110,Piyawadee,Varman,1/24/1964,2/22/1999,1/1/9999,Staff,d009,Customer Service
498131,Gao,Oxenboll,12/27/1964,10/3/1988,1/1/9999,Assistant Engineer,d005,Development
498135,Lihong,Kamble,1/25/1964,5/9/1985,1/1/9999,Senior Staff,d009,Customer Service
498169,Tetsurou,Kavanagh,12/19/1964,7/7/1998,1/1/9999,Staff,d002,Finance
498180,Gita,Neiman,9/13/1964,11/9/1991,1/1/9999,Senior Staff,d003,Human Resources
498205,Persi,Kalloufi,12/31/1964,9/27/1990,1/1/9999,Senior Staff,d007,Sales
498217,Saeed,Rosis,4/25/1964,5/28/1986,1/1/9999,Engineer,d005,Development
498233,Rafail,Rajcani,12/7/1964,5/31/1985,1/1/9999,Senior Staff,d008,Research
498250,Aiman,Czaja,12/9/1964,11/22/1997,1/1/9999,Engineer,d004,Production
498251,Serenella,Murtagh,7/25/1964,11/10/1995,1/1/9999,Staff,d007,Sales
498273,Moie,Constantine,10/11/1964,12/5/1990,1/1/9999,Senior Engineer,d006,Quality Management
498278,Saeed,Comellas,3/10/1964,5/28/1985,1/1/9999,Technique Leader,d006,Quality Management
498319,Jinpo,Harbusch,1/15/1964,3/5/1986,1/1/9999,Senior Staff,d003,Human Resources
498382,Falguni,Stiles,3/9/1964,12/22/1995,1/1/9999,Assistant Engineer,d004,Production
498408,Yuchang,Eldridge,4/14/1964,3/10/1989,1/1/9999,Engineer,d004,Production
498427,Lorien,Schade,8/26/1964,1/16/1996,1/1/9999,Engineer,d006,Quality Management
498440,Aral,Gaughan,4/18/1964,8/5/1992,1/1/9999,Senior Staff,d002,Finance
498445,Uwe,Simkin,2/29/1964,12/24/1990,1/1/9999,Engineer,d005,Development
498452,Bojan,Cochrane,1/14/1964,10/6/1993,1/1/9999,Engineer,d005,Development
498455,Christfried,Covnot,8/30/1964,2/17/1997,1/1/9999,Senior Staff,d001,Marketing
498457,Younwoo,Niizuma,3/30/1964,5/13/1990,1/1/9999,Senior Engineer,d004,Production
498493,Arra,Flexer,11/8/1964,9/29/1986,1/1/9999,Senior Staff,d007,Sales
498520,Harngdar,Rousseau,2/3/1964,4/22/1994,1/1/9999,Senior Engineer,d005,Development
498539,Vincent,Magalhaes,8/30/1964,11/4/1994,1/1/9999,Engineer,d004,Production
498544,Brigham,Crouzet,2/13/1964,1/5/1999,1/1/9999,Engineer,d004,Production
498554,Munehiko,Iisaka,11/27/1964,1/16/1997,1/1/9999,Staff,d007,Sales
498564,Mohd,Doering,9/18/1964,3/16/1998,1/1/9999,Staff,d009,Customer Service
498567,Nimmagadda,Brookner,6/13/1964,7/13/1988,1/1/9999,Senior Staff,d007,Sales
498569,Ranan,Perfilyeva,3/2/1964,4/27/1999,1/1/9999,Engineer,d004,Production
498608,Amalendu,Litvinov,10/15/1964,10/6/1986,1/1/9999,Senior Staff,d001,Marketing
498616,Tru,Suomi,11/29/1964,10/18/1995,1/1/9999,Senior Staff,d001,Marketing
498624,Berna,Peral,9/8/1964,9/3/1997,1/1/9999,Senior Staff,d007,Sales
498634,Heping,Alpin,2/17/1964,4/27/1997,1/1/9999,Senior Staff,d003,Human Resources
498682,Odinaldo,Bierbaum,9/25/1964,5/22/1991,1/1/9999,Senior Staff,d007,Sales
498692,Shigeu,Luef,5/4/1964,1/17/1995,1/1/9999,Engineer,d004,Production
498712,Vidar,Kohling,7/17/1964,1/14/1987,1/1/9999,Senior Staff,d007,Sales
498714,Percy,Muniz,5/16/1964,5/3/1985,1/1/9999,Engineer,d005,Development
498721,Utpal,Daescu,7/18/1964,2/4/1994,1/1/9999,Senior Engineer,d005,Development
498730,Shuji,Zultner,8/11/1964,4/1/1992,1/1/9999,Engineer,d004,Production
498758,Keiichiro,Scharstein,5/30/1964,9/4/1999,1/1/9999,Staff,d001,Marketing
498765,Fan,Birke,1/13/1964,12/18/1998,1/1/9999,Staff,d007,Sales
498767,Hironobu,Ghandeharizadeh,11/15/1964,9/9/2000,1/1/9999,Engineer,d008,Research
498771,Hideo,Beilner,2/10/1964,9/30/1995,1/1/9999,Senior Engineer,d005,Development
498775,Shigeu,Holburn,10/22/1964,9/29/1989,1/1/9999,Senior Engineer,d004,Production
498802,Xiadong,Shackel,12/19/1964,2/14/1986,1/1/9999,Engineer,d005,Development
498816,Sachar,Stanfel,1/31/1964,12/7/1997,1/1/9999,Staff,d003,Human Resources
498843,Basim,Kusakabe,3/22/1964,6/9/1997,1/1/9999,Engineer,d004,Production
498876,Kwangjo,Mellouli,10/20/1964,3/26/1989,1/1/9999,Engineer,d005,Development
498883,Huai,Engberts,8/15/1964,3/24/1995,1/1/9999,Engineer,d005,Development
498893,Margareta,Rodier,11/30/1964,2/9/1988,1/1/9999,Senior Staff,d009,Customer Service
498902,Urs,Qiwen,3/6/1964,4/27/1985,1/1/9999,Senior Staff,d003,Human Resources
498936,Tzvetan,Marshall,11/24/1964,3/27/1992,1/1/9999,Engineer,d005,Development
498953,Armond,Simkin,3/26/1964,2/18/1990,1/1/9999,Engineer,d005,Development
498979,Toshiko,Lindqvist,3/25/1964,5/11/1995,1/1/9999,Senior Staff,d001,Marketing
498985,Leandro,Baer,2/20/1964,11/11/1993,1/1/9999,Senior Staff,d008,Research
498992,Elliott,Ducloy,10/15/1964,11/14/1998,1/1/9999,Assistant Engineer,d008,Research
498994,Seongbin,Eldridge,8/14/1964,5/10/1991,1/1/9999,Engineer,d005,Development
